SubTime	NumProcs	ExeTime
8298311	64	121
8298492	64	181
8298493	32	180
8298551	64	121
8298552	32	119
8298703	64	198
8298704	32	197
8298708	64	5134
8298780	32	120
8298780	64	121
8298960	64	184
8298961	32	182
8299021	32	121
8299021	64	122
8299200	64	181
8299201	32	180
8299260	64	120
8299261	32	119
8299441	64	181
8299442	32	180
8299500	32	121
8299500	64	121
8299621	32	240
8299681	64	180
8299742	32	118
8299742	64	119
8299860	32	184
8299860	64	185
8299921	32	122
8299921	64	123
8300086	64	193
8300087	32	191
8300158	64	119
8300159	32	118
8300338	32	181
8300338	64	181
8300399	32	118
8300399	64	119
8300577	64	182
8300578	32	181
8300638	32	120
8300638	64	120
8300757	64	244
8300758	32	243
8300817	32	183
8300817	64	183
8300999	64	179
8301000	32	238
8301058	32	119
8301058	64	180
8301237	64	182
8301238	32	181
8301299	64	120
8301300	32	118
8301478	32	180
8301478	64	181
8301537	32	120
8301537	64	121
8301718	32	182
8301718	64	183
8301778	32	121
8301778	64	122
8301957	32	181
8301957	64	181
8302018	32	119
8302018	64	120
8302199	32	179
8302199	64	180
8302258	32	119
8302258	64	120
8302437	32	192
8302437	64	192
8302499	32	129
8302499	64	129
8302627	64	173
8302627	32	231
8302678	64	179
8302679	32	120
8302857	32	181
8302857	64	181
8302918	32	119
8302918	64	120
8303098	64	180
8303099	32	179
8303158	32	119
8303158	64	119
8303337	32	182
8303337	64	182
8303402	32	116
8303402	64	116
8303578	32	181
8303578	64	181
8303637	32	120
8303637	64	121
8303818	32	165
8303818	64	166
8303845	32	137
8303845	64	138
8303850	64	5105
8304044	32	180
8304044	64	180
8304103	32	120
8304103	64	120
8304222	64	181
8304223	32	180
8304282	32	120
8304282	64	120
8304462	32	182
8304462	64	183
8304523	32	121
8304523	64	121
8304703	32	182
8304703	64	183
8304762	64	122
8304763	32	121
8304944	32	180
8304944	64	180
8305003	32	120
8305003	64	120
8305122	64	181
8305122	32	244
8305183	32	120
8305183	64	183
8305366	32	179
8305366	64	179
8305422	32	122
8305422	64	122
8305602	32	181
8305602	64	182
8305663	32	119
8305663	64	120
8305844	32	179
8305844	64	180
8305902	64	121
8305903	32	119
8306082	32	182
8306082	64	182
8306144	32	119
8306144	64	119
8306323	32	171
8306323	64	172
8306382	32	111
8306382	64	112
8306491	64	136
8306563	64	193
8306564	32	191
8306623	32	132
8306623	64	132
8306754	32	180
8306754	64	180
8306812	32	121
8306812	64	121
8306992	32	181
8306992	64	181
8307053	64	119
8307054	32	118
8307232	32	182
8307232	64	182
8307293	32	120
8307293	64	120
8307472	32	186
8307472	64	186
8307533	32	124
8307533	64	124
8307657	32	237
8307657	64	237
8307714	64	180
8307715	32	178
8307893	32	242
8307954	32	179
8307954	64	180
8307954	64	180
8308133	64	179
8308133	32	240
8308192	64	181
8308193	32	119
8308372	32	183
8308372	64	183
8308432	32	122
8308432	64	122
8308613	32	180
8308613	64	180
8308672	64	121
8308673	32	119
8308854	32	182
8308854	64	182
8308912	32	123
8308912	64	123
8308963	64	5016
8309094	32	182
8309094	64	182
8309156	32	119
8309156	64	119
8309335	32	181
8309335	64	181
8309394	32	121
8309394	64	121
8309514	64	182
8309515	32	180
8309574	32	120
8309574	64	121
8309756	32	179
8309756	64	180
8309814	32	120
8309814	64	121
8309994	64	182
8309995	32	180
8310056	32	118
8310056	64	119
8310237	32	145
8310237	32	146
8310237	64	146
8310237	64	147
8310440	32	181
8310440	64	181
8310501	32	119
8310501	64	119
8310682	32	179
8310682	64	180
8310740	32	120
8310740	64	121
8310920	64	182
8310921	32	181
8310982	32	119
8310982	64	120
8311101	64	181
8311101	32	240
8311160	32	122
8311160	64	180
8311340	64	181
8311340	32	242
8311401	32	120
8311401	64	181
8311581	64	180
8311582	32	179
8311640	32	120
8311640	64	120
8311820	32	182
8311820	64	182
8311882	32	119
8311882	64	119
8312060	32	181
8312060	64	182
8312120	64	120
8312121	32	119
8312300	64	188
8312301	32	186
8312364	64	123
8312365	32	121
8312486	32	176
8312486	64	176
8312541	32	120
8312541	64	120
8312720	32	181
8312720	64	182
8312782	32	118
8312782	64	119
8312961	32	180
8312961	64	180
8313020	64	120
8313021	32	119
8313200	32	184
8313200	64	184
8313261	32	122
8313261	64	122
8313382	64	179
8313383	32	238
8313440	32	120
8313440	64	181
8313620	32	181
8313620	64	182
8313681	64	120
8313682	32	118
8313861	32	198
8313861	64	199
8313921	32	137
8313921	64	138
8313987	64	4525
8314118	32	184
8314118	64	184
8314178	32	123
8314178	64	123
8314300	64	179
8314301	32	238
8314358	32	120
8314358	64	181
8314538	32	181
8314538	64	182
8314600	32	118
8314600	64	119
8314778	64	182
8314779	32	180
8314838	32	120
8314838	64	121
8315018	64	188
8315019	32	186
8315078	32	126
8315078	64	127
8315204	32	225
8315204	64	226
8315319	32	109
8315319	64	110
8315367	128	9685
8315428	32	241
8315428	64	241
8315487	32	181
8315487	64	181
8315667	64	184
8315668	32	182
8315727	32	122
8315727	64	123
8315907	64	182
8315908	32	180
8315967	32	120
8315967	64	121
8316150	32	205
8316150	64	206
8316201	32	153
8316201	64	154
8316281	256	11289
8316354	64	180
8316354	32	240
8316414	32	120
8316414	64	180
8316593	32	183
8316593	64	183
8316653	32	122
8316653	64	122
8316833	64	165
8316833	32	182
8316894	32	104
8316894	64	120
8317037	32	229
8317037	64	229
8317084	512	11117
8317145	32	119
8317145	64	120
8317264	64	181
8317264	32	241
8317325	32	119
8317325	64	180
8317504	32	183
8317504	64	184
8317564	32	122
8317564	64	123
8317744	32	181
8317744	64	181
8317805	32	119
8317805	64	120
8317986	32	179
8317986	64	180
8318044	64	121
8318045	32	119
8318225	64	154
8318225	32	215
8318286	32	92
8318286	64	153
8318439	32	212
8318439	64	212
8318439	128	213
8318439	32	272
8318498	32	152
8318498	64	152
8318498	128	212
8318499	32	151
8318516	64	3979
8318709	32	242
8318709	64	242
8318709	128	243
8318710	32	301
8318769	64	181
8318769	128	241
8318770	32	179
8318770	32	180
8319009	128	242
8319010	32	182
8319010	64	182
8319010	32	241
8319069	32	122
8319069	64	122
8319069	32	181
8319069	128	181
8319309	32	243
8319309	64	243
8319309	128	244
8319310	32	241
8319369	32	181
8319369	64	182
8319369	128	182
8319370	32	180
8319609	128	242
8319610	32	182
8319610	64	182
8319610	32	240
8319669	128	181
8319670	32	121
8319670	64	121
8319670	32	179
8319910	32	179
8319910	64	180
8319910	32	242
8319910	128	242
8319934	32	154
8319934	64	155
8319934	128	217
8319935	32	216
8319955	128	6382
8320208	32	182
8320208	64	182
8320208	128	244
8320209	32	243
8320268	64	121
8320268	128	183
8320269	32	120
8320269	32	182
8320450	64	276
8320450	128	276
8320451	32	274
8320451	32	274
8320531	64	710
8320532	128	192
8320533	32	190
8320533	32	190
8320533	64	191
8320785	32	240
8320785	32	241
8320785	64	241
8320785	128	242
8320844	32	180
8320844	64	181
8320844	128	181
8320845	32	179
8321084	128	216
8321088	32	211
8321088	64	212
8321089	32	238
8321105	32	193
8321105	64	194
8321105	128	222
8321106	32	192
8321351	32	245
8321351	64	245
8321351	128	308
8321352	32	336
8321373	64	236
8321446	128	242
8321447	32	148
8321447	64	148
8321448	32	210
8321461	128	679
8321748	32	239
8321748	64	240
8321748	128	354
8321748	32	395
8321806	128	336
8321807	32	180
8321807	64	180
8321807	32	294
8321808	64	13883
8322172	64	248
8322172	32	308
8322172	32	309
8322172	128	309
8322201	128	11754
8322272	64	208
8322272	128	208
8322273	32	147
8322273	32	206
8322498	64	226
8322498	32	281
8322498	32	282
8322498	128	282
8322601	32	122
8322601	64	177
8322601	128	178
8322602	32	176
8322838	32	223
8322838	64	224
8322838	32	283
8322838	128	283
8322892	64	169
8322892	128	229
8322893	32	168
8322893	32	227
8323138	32	242
8323138	64	243
8323138	128	261
8323138	32	320
8323198	32	182
8323198	64	182
8323198	32	200
8323198	128	260
8323519	32	182
8323519	64	183
8323519	32	241
8323519	128	241
8323579	32	121
8323579	64	122
8323579	32	180
8323579	128	180
8323819	128	250
8323820	32	248
8323820	64	248
8323821	32	268
8323877	32	206
8323879	32	187
8323879	32	188
8323879	64	188
8323879	128	209
8324149	64	182
8324149	32	241
8324149	128	242
8324149	32	255
8324209	32	121
8324209	32	181
8324209	64	181
8324209	128	194
8324391	32	28
8324440	32	31
8324441	64	249
8324441	128	249
8324442	32	247
8324442	32	304
8324535	32	153
8324535	64	154
8324535	128	211
8324536	32	152
8324568	32	22
8324805	128	258
8324805	32	302
8324805	64	302
8324806	32	257
8324860	32	53
8324861	128	203
8324861	64	245
8324862	32	200
8324862	32	243
8324939	32	120
8325104	32	3971
8325115	128	309
8325118	32	249
8325118	64	249
8325118	32	367
8325169	32	131
8325180	32	186
8325180	64	186
8325180	128	304
8325181	32	243
8325483	128	276
8325484	32	238
8325484	64	239
8325484	32	292
8325543	32	178
8325543	64	179
8325543	128	233
8325544	32	214
8325720	512	12872
8325774	32	13
8325812	64	218
8325812	32	225
8325812	128	262
8325812	32	283
8325872	128	223
8325873	32	157
8325873	64	163
8325873	32	201
8326028	32	12
8326135	128	297
8326136	32	295
8326136	32	295
8326136	64	295
8326215	64	215
8326215	128	215
8326216	32	213
8326216	32	213
8326323	32	524
8326340	128	4198
8326479	64	903
8326481	128	322
8326482	64	369
8326483	32	367
8326483	32	367
8326529	64	536
8326530	128	319
8326531	32	271
8326531	32	317
8326531	64	318
8326790	32	6710
8326886	64	270
8326886	128	271
8326887	32	242
8326887	32	327
8326948	128	265
8326949	64	179
8326949	32	206
8326949	32	207
8327152	32	17
8327235	64	158
8327326	32	11
8327474	32	10
8327818	32	21
8328036	256	21
8328164	256	291
8328330	64	1290
8328462	32	2512
8328480	128	7523
8328718	32	290
8328793	128	18820
8329103	32	35
8329125	32	34
8329157	512	68
8329231	64	2848
8329466	32	24
8329495	512	40
8329615	512	11140
8330068	32	18
8330247	256	29
8330274	256	7348
8330353	32	11
8330558	64	684
8330630	128	2007
8330937	256	9240
8331063	32	4025
8331121	32	102
8331192	32	13
8331238	64	164
8331966	32	23
8332292	32	40
8332383	32	1773
8332394	32	36
8332463	64	2338
8332553	32	12
8332714	32	23
8332992	32	567
8333817	32	16
8334135	32	16
8334734	32	64
8334855	32	4237
8334869	32	64
8335017	64	1737
8335138	32	29
8335212	128	7943
8335260	64	3770
8335361	32	302
8335657	32	20
8335945	32	42
8336258	32	4008
8336826	128	140
8336966	128	4672
8336996	64	497
8337581	64	817
8338395	64	2552
8338411	32	5797
8338432	64	976
8338441	128	1683
8338574	32	1509
8338617	32	277
8339085	32	136
8339471	64	1426
8339678	128	9009
8341508	64	795
8341530	32	4350
8342097	32	1663
8342665	64	1851
8342732	64	6230
8343188	64	1515
8343568	32	109
8343943	32	37
8343992	32	1156
8344458	128	10737
8344683	32	991
8344778	32	2205
8345182	64	2018
8345660	128	6053
8345751	32	4124
8346519	32	16
8346647	32	54
8346658	32	37
8346715	32	232
8346725	32	82
8346866	256	6888
8347047	32	27
8347142	32	2868
8347212	32	15
8347225	32	139
8347748	32	448
8347898	32	29
8347908	32	31
8348043	32	22
8348129	32	82
8348139	128	1516
8348378	32	1674
8348857	32	315
8349163	64	643
8349192	32	366
8349502	128	3971
8349504	32	1186
8350055	64	1455
8350239	32	29
8350277	32	39
8350310	64	454
8350477	64	839
8350488	32	10
8350529	32	33
8350776	32	401
8351019	32	8735
8351610	32	38
8352092	32	37
8352306	64	1130
8352494	32	41
8352796	128	462
8352803	256	5017
8352841	32	43
8352852	128	216
8352939	32	25
8353075	32	39
8353109	32	34
8353206	32	45
8353325	32	29
8353534	64	824
8353550	64	8074
8353590	64	321
8353611	512	11073
8353624	64	973
8353658	32	34
8353756	256	6872
8354179	32	116
8354498	32	97
8356674	32	246
8356724	128	1235
8357955	128	2085
8358215	32	268
8358384	32	157
8358569	32	327
8358608	32	154
8358807	32	101
8358999	32	473
8359880	32	7830
8360037	128	1226
8360628	256	6891
8361262	128	2954
8367282	32	43
8367341	64	270
8367527	256	6543
8374073	256	6539
8379826	512	11188
8380614	256	6551
8387169	256	12210
8390904	512	11150
8399381	256	9946
8400970	128	6497
8402093	512	11074
8406309	128	2481
8408792	128	2440
8409328	256	4848
8411231	128	1238
8412466	128	1776
8413246	512	11053
8414177	512	7764
8414240	128	1222
8415459	128	1804
8416496	512	15087
8417261	128	1224
8418482	128	967
8419192	256	8990
8419489	32	7328
8423632	32	294
8423797	128	6323
8424324	512	11154
8426478	512	13786
8426739	256	4158
8427712	128	5271
8428195	256	6734
8430193	128	7324
8434033	32	22
8434932	256	6707
8436491	32	388
8437077	32	61
8437447	32	132
8437629	128	4879
8437813	32	46
8438080	32	302
8438404	32	187
8438607	32	26
8438675	32	92
8438810	32	19
8438911	32	67
8439156	32	42
8439598	32	76
8440593	32	82
8440960	32	191
8441223	32	79
8441347	32	523
8441583	32	4384
8441643	256	6814
8441655	512	60
8441812	32	367
8442433	32	409
8442524	128	6657
8442598	32	676
8442745	32	426
8442849	32	562
8443379	32	123
8443396	32	107
8443535	32	419
8443589	32	205
8443628	32	40
8443637	32	32
8443995	32	352
8444469	32	298
8444525	32	203
8444798	128	5422
8444950	32	381
8445027	128	29
8445035	128	24
8445188	32	135
8445366	32	400
8445486	32	308
8445768	32	104
8445960	32	616
8446219	32	40
8446272	32	617
8446960	32	3552
8447158	32	213
8448457	256	6819
8454493	64	4784
8455280	256	6924
8458237	512	11203
8460316	32	10550
8460825	64	1431
8462208	256	6747
8468958	256	12177
8469198	256	27
8470806	32	10786
8481126	256	10054
8481595	32	10534
8483194	512	11552
8491215	256	4818
8492130	32	14380
8493404	32	199
8493618	128	3327
8494405	512	11401
8573243	512	11392
8573481	32	10517
8575987	128	38617
8577293	256	4510
8580876	512	12658
8581243	64	29
8581654	128	4675
8582441	32	528
8582463	256	565
8583014	256	1351
8583414	32	62
8583538	512	7618
8584024	128	9803
8584403	256	2259
8586215	128	15218
8586628	128	741
8586692	256	94
8586801	256	5422
8587358	128	10914
8587701	32	855
8587857	64	1452
8587874	64	25
8587924	64	24
8588186	64	38
8588270	64	40
8588537	32	3972
8588549	32	38
8588567	32	148
8588765	128	143
8588928	32	97
8589008	128	135
8589065	512	11362
8589108	256	9164
8589234	32	93
8589432	128	164
8589569	32	82
8589823	32	207
8589977	128	196
8590238	32	29
8590320	128	195
8590525	32	207
8590664	128	165
8591036	32	3224
8592471	32	31
8592510	128	1252
8592856	32	28
8593131	32	25
8593750	128	10374
8593815	32	4491
8593835	128	14675
8593846	128	61
8593999	32	4306
8594061	32	182
8595812	128	7285
8596087	128	16149
8596222	32	100
8596472	32	297
8596860	32	46
8599403	32	238
8599706	32	226
8599795	32	39
8599812	256	704
8600098	32	41
8600132	32	231
8600300	32	17
8600399	32	234
8600523	32	75
8601381	32	3615
8601389	256	7142
8601401	32	56
8601448	128	15374
8601500	32	258
8601608	32	113
8601850	32	201
8601859	32	2610
8601865	32	39
8602170	32	33
8602215	32	4130
8602358	64	344
8602423	32	116
8602455	512	22372
8602720	32	210
8603008	32	278
8603175	32	1800
8604274	64	177
8604493	128	77
8604583	128	14336
8604609	64	243
8604710	32	19
8604988	64	360
8605059	32	94
8605215	32	4020
8605373	32	191
8605576	128	252
8605580	64	1227
8605880	128	821
8605968	64	2244
8606715	32	6964
8606723	256	7368
8606734	32	417
8607348	32	18
8607560	64	4266
8607733	64	4107
8607745	32	198
8607853	64	1878
8607934	32	205
8608151	32	206
8608520	128	12404
8608975	128	413
8609226	64	1664
8609239	256	6965
8609388	32	267
8609679	32	209
8609919	32	211
8610289	32	209
8610596	128	8470
8610786	32	225
8611133	32	236
8611217	64	4257
8611334	512	993
8611346	32	655
8611354	256	919
8611694	128	627
8611700	32	239
8611965	64	838
8612103	32	116
8612434	128	259
8612736	64	2167
8613927	32	135
8614276	32	97
8614536	32	82
8614805	512	62
8615774	128	9679
8616206	256	6094
8616252	512	9768
8617187	256	1261
8620337	32	25
8620838	32	18
8621037	128	3399
8621563	32	28
8622394	64	1841
8623165	32	24
8624262	32	152
8624374	64	13
8624428	64	3015
8624738	64	1205
8625362	32	801
8626183	64	38948
8626262	64	620
8627585	64	325
8628030	64	4060
8628156	64	703
8629765	32	10687
8636583	32	222
8638409	256	9175
8640453	32	10453
8642079	32	240
8642422	32	235
8642978	32	244
8643827	32	885
8645523	32	103
8647584	256	6887
8650917	32	1576
8654473	256	6877
8660574	32	10480
8661353	512	5359
8662872	256	3769
8664105	512	1430
8665928	128	5241
8665939	128	61
8666631	256	11736
8666716	512	4265
8667932	512	3810
8667939	128	10563
8668483	32	234
8668515	512	5902
8668647	128	443
8668750	32	420
8669273	64	2538
8669512	128	186
8669915	32	227
8669988	64	6169
8671177	128	7325
8671184	32	280
8671273	32	935
8671485	32	133
8671596	128	1267
8671628	32	18
8671755	32	17
8671801	32	16
8672328	32	155
8672356	32	2832
8672415	256	19804
8672555	32	192
8672692	32	321
8672845	128	5640
8673129	32	127
8673265	128	5238
8673351	32	138
8674349	128	1790
8674405	32	585
8674653	32	80
8674759	32	27
8674816	32	53
8674940	32	27
8675542	64	368
8675961	128	4538
8676921	128	1611
8676944	32	1987
8676967	128	4861
8678416	512	9914
8678423	512	3755
8678524	128	9840
8682488	128	8198
8684941	128	7716
8685848	32	42
8685929	32	113
8686236	512	2564
8686778	64	4059
8687898	64	11944
8688109	64	4729
8690227	128	1904
8696599	64	616
8696665	32	105
8696898	32	83
8696936	32	807
8697073	32	3946
8697078	32	18
8697172	32	41
8697435	64	136
8697578	128	3975
8697635	64	2679
8697644	32	25
8697891	64	524
8697957	32	36
8698195	32	41
8698415	32	32
8698470	64	1138
8698586	32	2094
8698729	32	82
8698957	32	38
8699580	256	2347
8700234	512	15289
8700417	64	794
8700570	64	593
8700747	64	3513
8700931	64	1050
8701116	64	601
8701437	64	16
8701649	64	296
8701666	128	673
8701719	64	271
8702059	32	831
8702261	64	518
8702450	32	325
8702962	64	470
8703022	128	11094
8703023	32	2144
8703030	32	25
8703178	32	151
8703232	128	10429
8703364	32	750
8703798	64	385
8704308	64	6650
8704436	64	724
8705466	64	985
8705512	64	940
8706765	32	41
8707055	32	30
8707213	32	129
8707530	32	120
8707768	32	139
8708512	32	36
8708718	32	104
8708905	32	139
8709256	32	36
8710142	64	193
8710566	32	37
8710625	64	1261
8710700	32	71
8710712	64	455
8710770	32	31
8710839	64	192
8710869	32	23
8710939	32	35
8711232	32	93
8711340	32	31
8711456	64	1024
8711554	32	53
8711569	32	355
8711689	32	57
8711921	32	133
8712048	32	36
8712118	64	317
8712348	32	22
8712589	32	239
8712637	64	355
8712720	64	321
8712866	32	28
8713017	64	4577
8713028	32	20
8713181	64	857
8713208	32	19
8713264	64	775
8713281	32	22
8713343	32	21
8713460	32	19
8713566	32	19
8713842	32	20
8713973	32	21
8714172	32	20
8714330	64	941
8714340	64	1702
8714375	32	213
8714513	32	24
8714826	32	36
8714835	32	29
8714978	32	21
8715133	32	24
8715257	32	23
8715443	64	486
8715515	32	18
8715629	32	19
8715792	32	19
8715815	256	7689
8715897	32	50
8716062	32	19
8716127	32	10736
8716193	32	19
8716496	64	371
8716601	32	20
8716726	32	19
8716811	32	19
8717640	64	87
8717865	64	116
8718037	32	1886
8718200	64	4669
8719952	32	7976
8720089	256	9797
8721828	32	5367
8722025	64	94
8722309	64	129
8724573	128	9667
8724890	128	9669
8726865	32	10473
8733304	256	7153
8737397	32	10492
8740451	256	6995
8747462	256	7134
8747832	32	10759
8750259	512	483
8751975	64	10765
8752130	32	19
8752294	32	16
8752415	32	19
8753015	512	252
8753030	32	20
8753136	64	2541
8753354	128	2772
8753586	128	9597
8753681	32	20
8753870	32	17
8753986	32	18
8754276	32	18
8754397	32	18
8754599	512	5751
8754728	32	22
8755058	32	19
8755463	128	2468
8756167	64	626
8756394	512	2588
8756495	32	46
8756765	32	30
8756798	32	389
8756893	64	45
8756914	32	81
8756942	256	5645
8756975	32	148
8756999	32	37
8757048	32	85
8757054	64	1725
8757213	32	1759
8757221	32	68
8757290	32	132
8757311	32	31
8757367	32	539
8757445	32	360
8757564	32	55
8757580	64	3021
8757814	32	55
8757871	32	1385
8757922	32	173
8757947	32	112
8758075	64	830
8758107	32	63
8758127	32	23
8758146	32	422
8758231	32	66
8758298	32	219
8758467	32	113
8758992	64	2381
8759015	32	184
